CLIA Number,Laboratory Name,Certificate,City,State,Formatted_address,Zip_code,lat,lng
45D0722388,MD FAMILY CLINIC - HAMPTON,3,DALLAS,TX,"2815 S Hampton Rd, Dallas, TX 75224, USA",75224,32.7160849,-96.8573353
45D0855646,CHRISTUS SOUTHEAST TEXAS  ST ELIZABETH,3,BEAUMONT,TX,"2830 Calder Ave, Beaumont, TX 77702, USA",77702,30.0867479,-94.1319032
45D0858722,ST JOSEPH DERMATOPATHOLOGY,1,HOUSTON,TX,"6909 Greenbriar Dr, Houston, TX 77030, USA",3205,29.7050437,-95.4123176
45D0861764,UT SOUTHWESTERN MED CTR CLINICAL LABORATORY SER,3,DALLAS,TX,"5323 Harry Hines Blvd, Dallas, TX 75390, USA",75390,32.8173287,-96.8419366
45D0862435,NORTH CENTRAL BAPTIST HOSPITAL LAB,3,SAN ANTONIO,TX,"520 Madison Oak Dr, San Antonio, TX 78258, USA",78258,29.6205416,-98.4914012
45D0868673,UNIV OF TEXAS MD ANDERSON CANCER CTR,3,HOUSTON,TX,"1515 Holcombe Blvd, Houston, TX 77030, USA",77030,29.7068146,-95.3971547
45D0869451,CHRISTUS SOUTHEAST TEXAS FAMILY PRACTICE CENTER,3,KIRBYVILLE,TX,"205 E Lavielle St, Kirbyville, TX 75956, USA",2119,30.6594768,-93.8918831
45D0872142,MD FAMILY CLINIC - WALNUT,3,GARLAND,TX,"2636 W Walnut St, Garland, TX 75042, USA",75042,32.9161209,-96.6687027
45D0873681,MESA HILLS SPECIALTY HOSPITAL,3,EL PASO,TX,"2311 N Oregon St floor 5, El Paso, TX 79902, USA",79902,31.7734955,-106.5022298
45D0877602,WEST HOUSTON DERMATOLOGY,1,HOUSTON,TX,"12606 W Houston Center Blvd #110, Houston, TX 77082, USA",2785,29.7277352,-95.5933306
45D0880361,"BIOREFERENCE LABORATORIES, INC",3,HOUSTON,TX,"7900 Fannin St, Houston, TX 77054, USA",2934,29.6915835,-95.4031995
45D0883904,PHYSICIANS PREFERRED LABORATORY,3,AMARILLO,TX,"3501 S Soncy Rd #116, Amarillo, TX 79119, USA",79119,35.1738483,-101.9367682
45D0893118,CHRISTUS ST MICHAEL HEALTH SYSTEM,3,TEXARKANA,TX,"2600 St Michael Dr, Texarkana, TX 75503, USA",75503,33.4638683,-94.0754547
45D0895839,CHRISTUS SPOHN HOSPITAL SOUTH LAB,3,CORPUS CHRISTI,TX,"5950 Saratoga Blvd, Corpus Christi, TX 78414, USA",78414,27.6835622,-97.377642
45D0897711,LONE STAR PEDIATRICS,3,KAUFMAN,TX,"1011 W Grove St #100, Kaufman, TX 75142, USA",1883,32.5896749,-96.3186446
45D0899602,JUAN AGUILERA MD,3,EDINBURG,TX,"922 S Closner Blvd C, Edinburg, TX 78539, USA",5642,26.292497,-98.16357300000001
45D0900763,CORPUS CHRISTI WOMEN'S CLINIC LAB,3,CORPUS CHRISTI,TX,"7121 S Padre Island Dr, Corpus Christi, TX 78412, USA",78412,27.6932752,-97.3452303
45D0901062,MCALLEN MEDICAL HEART HOSPITAL,3,MCALLEN,TX,"1900 S D St, McAllen, TX 78503, USA",78503,26.1836986,-98.2182376
45D0901468,MORGAN PEDIATRIC CLINIC,3,CORPUS CHRISTI,TX,"2418 Morgan Ave, Corpus Christi, TX 78405, USA",1806,27.7783,-97.416056
45D0902933,EDANILI S LACAR MD PA LABORATORY,3,MCALLEN,TX,"400 S Bicentennial Blvd, McAllen, TX 78501, USA",5199,26.200888,-98.240107
45D0908676,"PROPATH SERVICES, LLC",3,DALLAS,TX,"1355 River Bend Dr, Dallas, TX 75247, USA",75247,32.8187701,-96.8598378
45D0913007,"ATHENS HOSPITAL, LLC",3,GUN BARREL CITY,TX,"170 Municipal Dr, Gun Barrel City, TX 75156, USA",75156,32.3334873,-96.1154986
45D0913170,OLIVER STREET 501(A) INC,3,TYLER,TX,"Oliver St, Tyler, TX 75701, USA",75701,32.3187229,-95.3356597
45D0918278,DR JUAN A AGUILERA AND ASSOCIATES,3,PHARR,TX,"807 N Cage Blvd, Pharr, TX 78577, USA",3117,26.2035624,-98.18298639999999
45D0919666,RESPIRATORY VIRUS DIAGNOSTIC LABORATORY,1,HOUSTON,TX,"Houston, TX, USA",United States,29.7604267,-95.3698028
45D0921403,"PERMIAN PREMIER HEALTH SERVICES, INC",3,BEAUMONT,TX,"420 E 6th St # 201B, Odessa, TX 79761, USA",4572,31.8514505,-102.3660218
45D0923466,RIO GRANDE PEDIATRIC CLINIC,3,RIO GRANDE CITY,TX,"1627 US-83, Rio Grande City, TX 78582, USA",78582,26.3757518,-98.8413411
45D0923717,DONNA PEDIATRIC CLINIC,3,DONNA,TX,"1501 Hooks Ave, Donna, TX 78537, USA",78537,26.1677483,-98.0363785
45D0925197,GUSTAVO H DAY MD,3,DALLAS,TX,"7777 Forest Ln ste 416 building b, Dallas, TX 75230, USA",75230,32.9110771,-96.7731182
45D0931258,MEDICAL CITY LAS COLINAS,3,IRVING,TX,"6800 N MacArthur Blvd, Irving, TX 75039, USA",75039,32.9018044,-96.9571431
45D0936485,METHODIST SUGAR LAND HOSPITAL,3,SUGAR LAND,TX,"16655 Southwest Fwy, Sugar Land, TX 77479, USA",77479,29.5891707,-95.6309922
45D0939562,MOTHER FRANCES HOSPITAL JACKSONVILLE,3,JACKSONVILLE,TX,"2026 S Jackson St, Jacksonville, TX 75766, USA",75766,31.9383578,-95.2478204
45D0940696,"TYLER REGIONAL HOSPITAL, LLC",3,TYLER,TX,"1000 S Beckham Ave, Tyler, TX 75701, USA",75701,32.3384554,-95.290579
45D0941319,DRISCOLL CHILDRENS HOSPITAL SUBSPECIALTY CLINIC,3,MCALLEN,TX,"1120 E Ridge Rd, McAllen, TX 78503, USA",5490,26.1835539,-98.2117609
45D0947412,ROMA PEDIATRIC CLINIC,3,ROMA,TX,"700 E Bravo Ave, Roma, TX 78584, USA",5742,26.408137,-99.00940469999999
45D0950022,MID VALLEY PEDIATRIC,3,WESLACO,TX,"1010 S Airport Dr #6600, Weslaco, TX 78596, USA",78596,26.14989,-97.9749609
45D0950289,DERMOPATH LABORATORIES LLC,3,GALVESTON,TX,"400 Harborside Dr #102, Galveston, TX 77550, USA",77550,29.3147758,-94.77491599999999
45D0950683,CHILDRENS DAY AND NIGHT CLINIC,3,MISSION,TX,"202 E Expressway 83, Mission, TX 78572, USA",78572,26.200247,-98.32661499999999
45D0953933,REGIONAL MEDICAL LABORATORY,3,MCALLEN,TX,"901 S 10th St #340, McAllen, TX 78501, USA",78501,26.1944513,-98.2299644
45D0953936,CHRISTUS SPOHN HOSP ALICE LABORATORY,3,ALICE,TX,"2500 E Main St, Alice, TX 78332, USA",78332,27.7647683,-98.04181799999999
45D0957788,KELL WEST REGIONAL HOSPITAL,3,WICHITA FALLS,TX,"5420 Kell W Blvd, Wichita Falls, TX 76310, USA",76310,33.873002,-98.58019
45D0959393,CREATIVE TESTING SOLUTIONS,3,BEDFORD,TX,"2205 Hwy 121, Bedford, TX 76021, USA",5950,32.8437561,-97.11869329999999
45D0966460,HOUSTON METHODIST CONTINUING CARE HOSPITAL,3,KATY,TX,"701 S Fry Rd, Katy, TX 77450, USA",77450,29.777047,-95.7166007
45D0967281,USMD HOSPITAL AT ARLINGTON,3,ARLINGTON,TX,"801 W Interstate 20, Arlington, TX 76017, USA",76017,32.6799719,-97.11796819999999
45D0967955,AMARILLO PATHOLOGY ASSOCIATES LTD,3,AMARILLO,TX,"1301 S Coulter St #400, Amarillo, TX 79106, USA",79106,35.2012528,-101.9204583
45D0972431,ALMOUIE PEDIATRICS PA,3,CORPUS CHRISTI,TX,"14041 Northwest Blvd #1, Corpus Christi, TX 78410, USA",5138,27.8562603,-97.64202929999999
45D0974323,PATHOLOGY REFERENCE LABORATORY LLC,3,SAN ANTONIO,TX,"9600 Datapoint Dr, San Antonio, TX 78229, USA",2028,29.52659539999999,-98.5637168
45D0978825,MD KIDS PEDIATRICS - WYNNEWOOD,3,DALLAS,TX,"655 W Illinois Ave #916, Dallas, TX 75224, USA",75224,32.722239,-96.8348402
45D0979106,ANATOMICAL MEDICAL LABORATORIES INC,3,DENTON,TX,"1600 Scripture St, Denton, TX 76201, USA",3809,33.2185499,-97.14804629999999
45D0979146,HOUSTON METHODIST WILLOWBROOK LABORATORY,3,HOUSTON,TX,"18220 TX-249, Houston, TX 77070, USA",77070,29.9673354,-95.5504138
45D0979677,CHILDRENS DAY AND NIGHT CLINIC,3,MCALLEN,TX,"2201 S 23rd St, McAllen, TX 78503, USA",5659,26.186163,-98.24818529999999
45D0982996,PEDIATRIC AND ADOLESCENT HEALTHCARE ASSOCIATES,3,WAXAHACHIE,TX,"1710 US-287 BUS #100, Waxahachie, TX 75165, USA",75165,32.400711,-96.865671
45D0987033,WESLACO CHILDRENS DAY & NIGHT CLINIC,3,WESLACO,TX,"2990 Texas Blvd N, Weslaco, TX 78596, USA",78596,26.1887627,-97.99065999999999
45D0987836,EL PASO VA HEALTH CARE CENTER,3,EL PASO,TX,"5001 N Piedras St, El Paso, TX 79930, USA",79930,31.82065579999999,-106.4624176
45D0987891,LUBBOCK CLINIC,3,LUBBOCK,TX,"3506 21st St, Lubbock, TX 79410, USA",79410,33.5763289,-101.8911511
45D0987985,BIG SPRING VAMC,3,BIG SPRING,TX,"300 West Veterans Boulevard, Big Spring, TX 79720, USA",79720,32.2308974,-101.472862
45D0990996,BAYLOR PEDIATRIC CONSULTANTS,3,HOUSTON,TX,"Houston, TX 77030, USA",77030,29.709183,-95.4020132
45D0991903,JAIME MEDRANO MD PA,3,WESLACO,TX,"415 S Airport Dr, Weslaco, TX 78596, USA",5396,26.1584775,-97.9738613
45D0994233,PATHADVANTAGE ASSOCIATED,3,DALLAS,TX,"5327 N Central Expy # 300, Dallas, TX 75205, USA",3380,32.8311851,-96.7820438
45D0994328,UT M D ANDERSON CANCER CENTER,3,HOUSTON,TX,"1840 Old Spanish Trail, Houston, TX 77054, USA",77054,29.6946156,-95.4002553
45D0995477,ICON EARLY PHASE SERVICES LLC,3,SAN ANTONIO,TX,"8307 Gault Ln, San Antonio, TX 78209, USA",1007,29.5139583,-98.47002189999999
45D0997090,DETAR WOMENS AND CHILDRENS HOSPITAL LABORATORY,3,VICTORIA,TX,"101 Medical Dr, Victoria, TX 77904, USA",77904,28.8543003,-97.0193779
45D0999063,LABORATORY CORPORATION OF AMERICA,1,SUGAR LAND,TX,"1235 Lake Pointe Pkwy #102, Sugar Land, TX 77478, USA",77478,29.6061278,-95.6209258
45D0999081,LABORATORY CORPORATION OF AMERICA,1,SHENANDOAH,TX,"129 Vision Park Blvd #113, Shenandoah, TX 77384, USA",77384,30.1894674,-95.4624274
45D0999082,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX,"427 W 20th St #504, Houston, TX 77008, USA",77008,29.8040168,-95.4053311
45D0999083,LABORATORY CORPORATION OF AMERICA,1,SPRING,TX,"2255 E Mossy Oaks Rd #330, Spring, TX 77389, USA",77389,30.0905236,-95.44887039999999
45D0999134,LABCORP-KS HOUSTON CENTER,1,HOUSTON,TX,"1200 Binz St #140, Houston, TX 77004, USA",77004,29.723971,-95.3878203
45D0999144,LABORATORY CORPORATION OF AMERICA,1,WEBSTER,TX,"250 Blossom St #180, Webster, TX 77598, USA",77598,29.5446606,-95.1268829
45D0999145,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX,"427 W 20th St #504, Houston, TX 77008, USA",77008,29.8040168,-95.4053311
45D0999147,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX,"427 W 20th St #504, Houston, TX 77008, USA",77008,29.8040168,-95.4053311
45D1000349,HARLINGEN MEDICAL CENTER LP,3,HARLINGEN,TX,"5505 S. Expressway 77 #100, Harlingen, TX 78550, USA",78550,26.1567542,-97.67543680000001
45D1000419,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,3,TYLER,TX,"1814 Roseland Blvd #100, Tyler, TX 75701, USA",75701,32.3291954,-95.2985945
45D1003861,NUESTRA CLINICA DEL VALLE,3,DONNA,TX,"301 S 17th St, Donna, TX 78537, USA",78537,26.1663545,-98.0461926
45D1005475,MCKINNEY ABC PEDIATRICS PA,3,MCKINNEY,TX,"5333 W University Dr, McKinney, TX 75071, USA",75071,33.2169096,-96.6848802
45D1010313,ST LUKE'S THE WOODLANDS HOSPITAL,3,THE WOODLANDS,TX,"17200 St. Luke's Way, The Woodlands, TX 77384, USA",77384,30.205524,-95.4582873
45D1011121,PUBLIC HEALTH LABORATORY OF EAST TEXAS,1,TYLER,TX,"815 N Broadway Ave, Tyler, TX 75702, USA",75702,32.3589453,-95.2997649
45D1013919,DOCTORS HOSPITAL AT RENAISSANCE LABORATORY,3,EDINBURG,TX,"5501 S McColl Rd, Edinburg, TX 78539, USA",78539,26.2534748,-98.2062466
45D1014036,ASHLEY PEDIATRICS,3,MCALLEN,TX,"801 E Nolana Ave #13, McAllen, TX 78504, USA",78504,26.2374813,-98.20385759999999
45D1015603,AVERO DIAGNOSTICS,3,LUBBOCK,TX,"410 N Utica Ave, Lubbock, TX 79416, USA",3035,33.6042991,-101.9137051
45D1015766,NUESTRA CLINICA DEL VALLE,3,EDINBURG,TX,"300 N 86th St, Edinburg, TX 78542, USA",78542,26.296194,-98.067988
45D1016562,"AMARILLO PATHOLOGY ASSOCIATES, LTD",3,AMARILLO,TX,"1301 S Coulter St #400, Amarillo, TX 79106, USA",79106,35.2012528,-101.9204583
45D1018408,CLINICAL PATHOLOGY LABORATORIES INC,3,TYLER,TX,"3910 Brookside Dr # 200, Tyler, TX 75701, USA",9454,32.305645,-95.308351
45D1022931,CLINICAL PATHOLOGY LABORATORIES INC,3,VICTORIA,TX,"106 Springwood Dr Suite 100, Victoria, TX 77904, USA",77904,28.8510532,-97.0176468
45D1023629,BAYLOR SCOTT & WHITE MEDICAL CENTER-CENTENNIAL,3,FRISCO,TX,"12505 Lebanon Rd, Frisco, TX 75035, USA",75035,33.1142743,-96.7708937
45D1024030,SHALOM PEDIATRICS,3,MISSION,TX,"2116 W Griffin Pkwy, Mission, TX 78572, USA",9733,26.2345189,-98.35257039999999
45D1025180,NUESTRA CLINICA DEL VALLE,3,ALTON,TX,"201 S Los Ebanos Blvd, Alton, TX 78573, USA",78573,26.288246,-98.330362
45D1027949,"SCHRYVER MEDICAL SALES AND MARKETING, LLC",3,CARROLLTON,TX,"Euless, TX 76040, USA",76040,32.833367,-97.10015990000001
45D1029743,ALMOUIE PEDIATRICS PA,3,PORTLAND,TX,"277 Buddy Ganem Dr A, Portland, TX 78374, USA",78374,27.8991092,-97.31253559999999
45D1033622,M & M PEDIATRICS PLLC,1,BROWNSVILLE,TX,"4365 N Expressway # 700, Brownsville, TX 78520, USA",4869,25.9689495,-97.5154323
45D1037554,RAYMONDVILLE PEDIATRICS,1,RAYMONDVILLE,TX,"640 US-77 #2, Raymondville, TX 78580, USA",78580,26.4766022,-97.7711496
45D1039555,SAN MARTIN DE PORRES CLINIC,3,MISSION,TX,"1337 Tower Rd ste a, Palmview, TX 78572, USA",78572,26.2250407,-98.35733379999999
45D1041809,MD FAMILY CLINIC - DENTON,3,DENTON,TX,"1306 Teasley Ln, Denton, TX 76205, USA",76205,33.2005516,-97.12216169999999
45D1042716,JAIME MEDRANO MD PA,3,LA JOYA,TX,"802 E Expressway 83 A, La Joya, TX 78560, USA",4136,26.2456807,-98.4660277
45D1043700,NORTH POINT LABORATORY,3,DALLAS,TX,"9229 Lyndon B Johnson Fwy, Dallas, TX 75243, USA",75243,32.9174839,-96.7419687
45D1046365,"MICHAEL MCGUINESS, MD, PA",1,PLANO,TX,"6000 W Spring Creek Pkwy Ste 200, Plano, TX 75024, USA",75024,33.0646382,-96.830494
45D1051289,MD FAMILY CLINIC - BUCKNER,3,DALLAS,TX,"2959 S Buckner Blvd #700, Dallas, TX 75227, USA",75227,32.762247,-96.68335599999999
45D1052268,YESROON PATEL MD PA,1,BROWNSVILLE,TX,"100 E Alton Gloor Blvd, Brownsville, TX 78526, USA",3388,25.9780329,-97.5147262
45D1054990,DRISCOLL CHILDRENS HOSPITAL,3,CORPUS CHRISTI,TX,"3533 S Alameda St, Corpus Christi, TX 78411, USA",78411,27.7488804,-97.3863616
45D1055534,KALEIDOSCOPE KIDS PEDIATRIC & ADOLESCE,3,CRANDALL,TX,"1025 US-175 Frontage Rd, Crandall, TX 75114, USA",75114,32.634548,-96.4567855
45D1057364,CHI ST LUKE'S HEALTH BCM,3,HOUSTON,TX,"6720 Bertner Ave, Houston, TX 77030, USA",77030,29.7077057,-95.40062239999999
45D1057650,GRACE MEDICAL CENTER OUTPATIENT LAB,3,LUBBOCK,TX,"2412 50th St, Lubbock, TX 79412, USA",79412,33.5497016,-101.8691275
45D1059506,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,3,ROUND ROCK,TX,"300 University Blvd, Round Rock, TX 78665, USA",78665,30.5630963,-97.68507819999999
45D1062186,NORTH CYPRESS MEDICAL CENTER,3,CYPRESS,TX,"21214 Northwest Fwy, Cypress, TX 77429, USA",77429,29.9260342,-95.6310048
45D1062238,HORIZON MEDICAL CENTER OF DENTON,1,CORINTH,TX,"2813 S Mayhill Rd, Denton, TX 76208, USA",76208,33.174024,-97.086342
45D1062976,DELL CHILDRENS MEDICAL CENTER OF CENTRAL TEXAS,3,AUSTIN,TX,"4900 Mueller Blvd, Austin, TX 78723, USA",78723,30.3034562,-97.7073463
45D1064834,PMC HOSPITAL,3,PASADENA,TX,"4600 East Sam Houston Pkwy S, Pasadena, TX 77505, USA",77505,29.6410063,-95.16225060000001
45D1066386,"AMERIPATH TEXAS, INC",3,IRVING,TX,"Irving, TX, USA",United States,32.8140177,-96.9488945
45D1068478,AMERIPATH LUBBOCK,3,LUBBOCK,TX,"3615 19th St, Lubbock, TX 79410, USA",1203,33.5769634,-101.8919033
45D1068479,AMERIPATH LUBBOCK,3,LUBBOCK,TX,"3615 19th St, Lubbock, TX 79410, USA",1203,33.5769634,-101.8919033
45D1069527,AVERO DIAGNOSTICS,3,IRVING,TX,"6221 Riverside Dr # 119, Irving, TX 75039, USA",75039,32.8921105,-96.9401891
45D1071102,GLEN ROSE MEDICAL CENTER PECAN LOCATION,3,GRANBURY,TX,"1021 Holden St, Glen Rose, TX 76043, USA",4937,32.2422326,-97.7463993
45D1075098,TEXAS HEALTH PRESBYTERIAN HOSPITAL OF ROCKWALL,3,ROCKWALL,TX,"3150 Horizon Rd, Rockwall, TX 75032, USA",75032,32.8843477,-96.46626889999999
45D1075258,CEDAR PARK HEALTH SYSTEM LP,3,CEDAR PARK,TX,"1401 Medical Pkwy, Cedar Park, TX 78613, USA",78613,30.5320571,-97.811556
45D1076416,ASCENSION SETON WILLIAMSON- LAB/RT,3,ROUND ROCK,TX,"201 Seton Pkwy, Round Rock, TX 78665, USA",78665,30.5671043,-97.6512127
45D1078138,"HOSPITALS OF PROVIDENCE EAST CAMPUS, THE",3,EL PASO,TX,"3280 Joe Battle Blvd, El Paso, TX 79938, USA",2622,31.7904346,-106.264978
45D1079463,"NORTH TEXAS PATHOLOGY LABORATORIES,LLC",3,ROWLETT,TX,"7501 Lakeview Pkwy, Rowlett, TX 75088, USA",75088,32.9125372,-96.5288956
45D1081681,CHILDREN'S MEDICAL CENTER PLANO,3,PLANO,TX,"7601 Preston Rd, Plano, TX 75024, USA",75024,33.0787498,-96.8006283
45D1081988,"HEALTHCARE ASSOCIATES OF IRVING, LLP",3,IRVING,TX,"6161 N, State Hwy 161 Suite 200, Irving, TX 75038, USA",75038,32.8916229,-96.9807091
45D1085273,MI DOCTOR #8 - ARLINGTON,3,ARLINGTON,TX,"941 E Park Row Dr, Arlington, TX 76010, USA",76010,32.7213477,-97.09607419999999
45D1086390,SOUTHWEST REGIONAL PCR  LABORATORY  LLC,3,LUBBOCK,TX,"2002 W Loop 289 Suite #116, Lubbock, TX 79407, USA",79407,33.5755936,-101.9471103
45D1087155,ST LUKES SUGAR LAND HOSPITAL,3,SUGAR LAND,TX,"1317 Lake Pointe Pkwy, Sugar Land, TX 77478, USA",77478,29.604719,-95.62025
45D1090534,MD KIDS PEDIATRICS - WEST PLANO 43,3,PLANO,TX,"7800 Preston Rd #300, Plano, TX 75024, USA",75024,33.0822468,-96.7997673
45D1091664,METHODIST STONE OAK HOSPITAL,3,SAN ANTONIO,TX,"1139 E Sonterra Blvd, San Antonio, TX 78258, USA",78258,29.6160512,-98.4744633
45D1092071,CHI ST LUKE'S HEALTH BCM,3,PEARLAND,TX,"11713 Shadow Creek Pkwy, Pearland, TX 77584, USA",77584,29.5799155,-95.4008767
45D1093066,TOPCARE MEDICAL,3,HOUSTON,TX,"5230 Aldine Mail Rte Rd, Houston, TX 77039, USA",3804,29.9020879,-95.3156418
45D1093714,JULIAN F ALVAREZ MD PEDIATRIC CLINIC,3,LOS FRESNOS,TX,"324 W Ocean Blvd, Los Fresnos, TX 78566, USA",78566,26.0723088,-97.4805411
45D1097486,M & M PEDIATRICS,1,BROWNSVILLE,TX,"3354 International Blvd, Brownsville, TX 78521, USA",3226,25.9112896,-97.47370070000001
45D1098614,MEMORIAL HERMANN EMERGENCY CARE,3,THE WOODLANDS,TX,"9250 Pinecroft Dr, Shenandoah, TX 77380, USA",77380,30.174013,-95.45335689999999
45D1102392,"EMERGENCY MEDICAL GROUP, LLC",3,HOUSTON,TX,"211 Highland Cross Dr, Houston, TX 77073, USA",77073,30.0254499,-95.42688470000002
45D1102394,TEXARKANA GASTROENTEROLOGY CONSULTANTS PA,1,TEXARKANA,TX,"1920 Moores Ln, Texarkana, TX 75503, USA",75503,33.472905,-94.0646088
45D1105120,MI DOCTOR - CROCKRELL HILL,3,DALLAS,TX,"4438 W Jefferson Blvd, Dallas, TX 75211, USA",75211,32.7363405,-96.89349790000001
45D1105121,MI DOCTOR #15 - ABRAMS,3,DALLAS,TX,"6751 Abrams Rd #108, Dallas, TX 75231, USA",75231,32.8673385,-96.74363059999999
45D1105139,OAKBEND MEDICAL CENTER (SECOND CAMPUS),3,RICHMOND,TX,"1705 Jackson St, Richmond, TX 77469, USA",77469,29.5767297,-95.7700114
45D1106190,MEDICAL CITY ER FLOWER MOUND,3,FLOWER MOUND,TX,"4351 Long Prairie Rd, Flower Mound, TX 75028, USA",75028,33.0449678,-97.07014799999999
45D1107801,AGUILERA PEDIATRIC CLINIC,3,LAS MILPAS,TX,"125 E Las Milpas Rd suite b, Pharr, TX 78577, USA",78577,26.1161708,-98.19836600000001
45D2000357,THE PEDIATRIC CARE CENTER,3,RIO GRANDE CITY,TX,"1673 E San Benito St, Rio Grande City, TX 78582, USA",78582,26.3778279,-98.803271
45D2002044,LABCORP KS PEARLAND,1,PEARLAND,TX,"8633 Broadway St #103, Pearland, TX 77584, USA",77584,29.5594365,-95.35421720000001
45D2004217,MED FUSION,3,LEWISVILLE,TX,"2501 TX-121 BUS, Lewisville, TX 75067, USA",8188,33.0022848,-96.9999726
45D2005205,LABORATORY CORPORATION OF AMERICA,1,KATY,TX,"1331 W Grand Pkwy N #342, Katy, TX 77493, USA",77493,29.7904266,-95.77870240000001
45D2005918,SOLARIS LABORATORY SERVICES LLC,3,EL PASO,TX,"10175 Gateway Blvd W, El Paso, TX 79925, USA",7618,31.7575221,-106.3520096
45D2006820,TEXAS HEALTH PRESBYTERIAN HOSPITAL-FLOWER MOUND,3,FLOWER MOUND,TX,"4400 Long Prairie Rd, Flower Mound, TX 75028, USA",1892,33.0456563,-97.0675145
45D2007592,TEXAS CHILDREN'S HOSPITAL,3,HOUSTON,TX,"6621A Fannin St, Houston, TX 77030, USA",77030,29.7080409,-95.4014777
45D2009077,"AMERICAN INSTITUTE OF TOXICOLOGY, INC DBA AIT LABS",3,DENTON,TX,"1500 I-35W, Denton, TX 76207, USA",76207,33.2006474,-97.1669186
45D2013932,HOUSTON METHODIST WEST HOSPITAL,3,HOUSTON,TX,"18500 Katy Fwy Suite 125, Houston, TX 77094, USA",77094,29.787366,-95.697865
45D2014519,ST LUKE'S HOSPITAL AT THE VINTAGE,3,HOUSTON,TX,"20171 Chasewood Park Dr, Houston, TX 77070, USA",77070,29.9891215,-95.5674988
45D2020900,"GASTROENTEROLOGY & LIVER ASSOCIATES, PLLC",1,HOUSTON,TX,"3030 S Gessner Rd, Houston, TX 77063, USA",3765,29.7329172,-95.5401646
45D2023688,PLANNED PARENTHOOD OF SOUTH TEXAS,1,SAN ANTONIO,TX,"2140 Babcock Rd, San Antonio, TX 78229, USA",78229,29.5025765,-98.5824157
45D2026378,"NAVJOT BAJWA MD, PA",3,FORT WORTH,TX,"11751 Alta Vista Rd #101, Fort Worth, TX 76244, USA",76244,32.9451117,-97.28180499999999
45D2027814,PRISM PATHOLOGY LLC,1,DALLAS,TX,"1411 N Beckley Ave, Dallas, TX 75203, USA",75203,32.7597447,-96.8235438
45D2028639,MI DOCTOR #22-BROADWAY,3,HOUSTON,TX,"8225 Broadway St, Houston, TX 77061, USA",77061,29.6737084,-95.2761774
45D2029998,ALMOUIE PEDIATRICS,3,ALICE,TX,"603 E 1st St, Alice, TX 78332, USA",78332,27.7515071,-98.0706878
45D2030014,ALMOUIE PEDIATRICS,3,CORPUS CHRISTI,TX,"5802 Saratoga Blvd #120, Corpus Christi, TX 78414, USA",78414,27.6851086,-97.37868519999999
45D2033647,EL PASO CHILDREN'S HOSPITAL,3,EL PASO,TX,"4845 Alameda Ave, El Paso, TX 79905, USA",79905,31.7713503,-106.4339462
45D2034056,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,3,SAN ANTONIO,TX,"403 Treeline Park, San Antonio, TX 78209, USA",78209,29.5058273,-98.47612079999999
45D2037223,"HEALTHONE FALLCREEK,",3,HUMBLE,TX,"9711 N Sam Houston Pkwy E, Humble, TX 77396, USA",77396,29.9356419,-95.2446923
45D2039698,SETON MEDICAL CENTER HARKER HEIGHTS,3,HARKER HEIGHTS,TX,"850 W Central Texas Expy, Harker Heights, TX 76548, USA",76548,31.0731279,-97.6830605
45D2041840,PEDIATRIC PLUS CLINIC,3,ALAMO,TX,"427 E Duranta Ave, Alamo, TX 78516, USA",78516,26.186525,-98.1086933
45D2045189,TEXAS HEALTH HARRIS METHODIST,3,FORT WORTH,TX,"Richardson, 1301 Pennsylvania Ave Unit, Fort Worth, TX 76104, USA",76104,32.7358137,-97.3389148
45D2045366,RIO GRANDE REGIONAL HOSPITAL 24 HR EMEGENCY CARE,3,MCALLEN,TX,"5100 W Expy 83, McAllen, TX 78501, USA",78501,26.1967768,-98.2791786
45D2047416,CHRISTUS SANTA ROSA EMERGENCY CENTER,3,SAN ANTONIO,TX,"2827 Babcock Rd, San Antonio, TX 78229, USA",78229,29.5130274,-98.5901299
45D2048356,"TEXAS STATE CLINICAL LABORATORIES,INC",3,AUSTIN,TX,"11149 Research Blvd #360, Austin, TX 78759, USA",78759,30.4071547,-97.7440682
45D2051089,MEMORIAL HERMANN CONVENIENT CARE CENTER -,3,HOUSTON,TX,"1431 Studemont St, Houston, TX 77007, USA",77007,29.7744375,-95.3909486
45D2051483,TIEHH BIOTERRORISM RESPONSE LABORATORY,1,LUBBOCK,TX,"1207 Gilbert Dr, Lubbock, TX 79416, USA",2103,33.5879286,-102.0309166
45D2051524,CHRISTUS SANTA ROSA EMERGENCY CENTER CREEKSIDE,3,NEW BRAUNFELS,TX,"244 Creekside Crossing, New Braunfels, TX 78130, USA",78130,29.7244359,-98.076134
45D2052843,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX,"427 W 20th St #504, Houston, TX 77008, USA",77008,29.8040168,-95.4053311
